week_start,sku_id,cluster_id,units_sold,promo_active,price_avg
2026-04-27,SKU-1028,C-WEST,7,false,15.97
2026-05-04,SKU-1028,C-WEST,7,false,15.71
2026-05-11,SKU-1028,C-WEST,7,false,15.42
2025-12-08,SKU-1029,C-EAST,15,false,34.14
2025-12-15,SKU-1029,C-EAST,22,false,34.92
2025-12-22,SKU-1029,C-EAST,26,false,35.2
2025-12-29,SKU-1029,C-EAST,28,false,33.41
2026-01-05,SKU-1029,C-EAST,31,false,34.08
2026-01-12,SKU-1029,C-EAST,43,false,34.33
2026-01-19,SKU-1029,C-EAST,36,false,33.93
2026-01-26,SKU-1029,C-EAST,37,false,35.17
2026-02-02,SKU-1029,C-EAST,38,false,33.24
2026-02-09,SKU-1029,C-EAST,32,false,34.88
2026-02-16,SKU-1029,C-EAST,46,false,34.24
2026-02-23,SKU-1029,C-EAST,27,false,35.0
2026-03-02,SKU-1029,C-EAST,25,false,34.15
2026-03-09,SKU-1029,C-EAST,19,false,34.06
2026-03-16,SKU-1029,C-EAST,20,false,34.29
2026-03-23,SKU-1029,C-EAST,29,false,34.78
2026-03-30,SKU-1029,C-EAST,26,false,34.09
2026-04-06,SKU-1029,C-EAST,44,false,33.58
2026-04-13,SKU-1029,C-EAST,22,false,34.0
2026-04-20,SKU-1029,C-EAST,23,false,34.95
2026-04-27,SKU-1029,C-EAST,20,false,33.79
2026-05-04,SKU-1029,C-EAST,19,false,34.49
2026-05-11,SKU-1029,C-EAST,25,false,35.26
2025-12-08,SKU-1029,C-WEST,8,false,34.87
2025-12-15,SKU-1029,C-WEST,14,false,34.48
2025-12-22,SKU-1029,C-WEST,16,false,34.06
2025-12-29,SKU-1029,C-WEST,14,false,35.12
2026-01-05,SKU-1029,C-WEST,25,false,33.42
2026-01-12,SKU-1029,C-WEST,19,false,33.28
2026-01-19,SKU-1029,C-WEST,23,false,33.81
2026-01-26,SKU-1029,C-WEST,18,false,34.15
2026-02-02,SKU-1029,C-WEST,18,false,34.0
2026-02-09,SKU-1029,C-WEST,25,false,33.47
2026-02-16,SKU-1029,C-WEST,22,false,35.2
2026-02-23,SKU-1029,C-WEST,21,false,34.9
2026-03-02,SKU-1029,C-WEST,17,false,34.66
2026-03-09,SKU-1029,C-WEST,19,false,33.98
2026-03-16,SKU-1029,C-WEST,20,false,33.67
2026-03-23,SKU-1029,C-WEST,18,false,33.76
2026-03-30,SKU-1029,C-WEST,20,false,34.94
2026-04-06,SKU-1029,C-WEST,17,false,33.71
2026-04-13,SKU-1029,C-WEST,11,false,35.06
2026-04-20,SKU-1029,C-WEST,11,false,33.53
2026-04-27,SKU-1029,C-WEST,15,false,33.98
2026-05-04,SKU-1029,C-WEST,22,false,34.45
2026-05-11,SKU-1029,C-WEST,12,false,33.9
2024-11-18,SKU-1030,C-EAST,46,false,43.54
2024-11-25,SKU-1030,C-EAST,50,false,43.47
2024-12-02,SKU-1030,C-EAST,40,false,43.05
2024-12-09,SKU-1030,C-EAST,34,false,43.92
2024-12-16,SKU-1030,C-EAST,26,false,42.74
2024-12-23,SKU-1030,C-EAST,36,false,42.54
2024-12-30,SKU-1030,C-EAST,45,false,42.71
2025-01-06,SKU-1030,C-EAST,41,false,43.04
2025-01-13,SKU-1030,C-EAST,54,false,43.03
2025-01-20,SKU-1030,C-EAST,48,false,42.09
2025-01-27,SKU-1030,C-EAST,33,false,41.94
2025-02-03,SKU-1030,C-EAST,26,false,41.66
2025-02-10,SKU-1030,C-EAST,27,false,42.94
2025-02-17,SKU-1030,C-EAST,28,false,41.49
2025-02-24,SKU-1030,C-EAST,30,false,41.62
2025-03-03,SKU-1030,C-EAST,25,false,42.4
2025-03-10,SKU-1030,C-EAST,33,false,42.58
2025-03-17,SKU-1030,C-EAST,33,false,43.04
2025-03-24,SKU-1030,C-EAST,28,false,43.72
2025-03-31,SKU-1030,C-EAST,27,false,42.18
2025-04-07,SKU-1030,C-EAST,18,false,43.42
2025-04-14,SKU-1030,C-EAST,20,false,43.43
2025-04-21,SKU-1030,C-EAST,26,false,42.12
2025-04-28,SKU-1030,C-EAST,24,false,43.81
2025-05-05,SKU-1030,C-EAST,29,false,42.9
2025-05-12,SKU-1030,C-EAST,22,false,41.68
2025-05-19,SKU-1030,C-EAST,24,false,41.69
2025-05-26,SKU-1030,C-EAST,23,false,42.14
2025-06-02,SKU-1030,C-EAST,21,false,42.69
2025-06-09,SKU-1030,C-EAST,19,false,42.34
2025-06-16,SKU-1030,C-EAST,22,false,42.68
2025-06-23,SKU-1030,C-EAST,26,false,41.48
2025-06-30,SKU-1030,C-EAST,39,false,41.61
2025-07-07,SKU-1030,C-EAST,28,false,43.18
2025-07-14,SKU-1030,C-EAST,25,false,43.75
2025-07-21,SKU-1030,C-EAST,23,false,43.49
2025-07-28,SKU-1030,C-EAST,22,false,41.88
2025-08-04,SKU-1030,C-EAST,24,false,42.87
2025-08-11,SKU-1030,C-EAST,30,false,43.92
2025-08-18,SKU-1030,C-EAST,28,false,43.96
2025-08-25,SKU-1030,C-EAST,29,false,42.82
2025-09-01,SKU-1030,C-EAST,38,false,41.82
2025-09-08,SKU-1030,C-EAST,29,false,41.91
2025-09-15,SKU-1030,C-EAST,22,false,41.49
2025-09-22,SKU-1030,C-EAST,31,false,41.81
2025-09-29,SKU-1030,C-EAST,35,false,43.64
2025-10-06,SKU-1030,C-EAST,38,false,42.26
2025-10-13,SKU-1030,C-EAST,35,false,41.98
2025-10-20,SKU-1030,C-EAST,38,false,42.1
2025-10-27,SKU-1030,C-EAST,27,false,42.65
2025-11-03,SKU-1030,C-EAST,31,false,42.83
2025-11-10,SKU-1030,C-EAST,31,false,42.17
2025-11-17,SKU-1030,C-EAST,34,false,42.73
2025-11-24,SKU-1030,C-EAST,30,false,42.44
2025-12-01,SKU-1030,C-EAST,33,false,43.18
2025-12-08,SKU-1030,C-EAST,42,false,43.69
2025-12-15,SKU-1030,C-EAST,43,false,42.91
2025-12-22,SKU-1030,C-EAST,39,false,43.38
2025-12-29,SKU-1030,C-EAST,29,false,43.86
2026-01-05,SKU-1030,C-EAST,35,false,42.67
2026-01-12,SKU-1030,C-EAST,35,false,43.33
2026-01-19,SKU-1030,C-EAST,35,false,43.51
2026-01-26,SKU-1030,C-EAST,33,false,42.52
2026-02-02,SKU-1030,C-EAST,32,false,42.87
2026-02-09,SKU-1030,C-EAST,33,false,41.58
2026-02-16,SKU-1030,C-EAST,43,false,41.85
2026-02-23,SKU-1030,C-EAST,30,false,42.92
2026-03-02,SKU-1030,C-EAST,28,false,42.17
2026-03-09,SKU-1030,C-EAST,26,false,43.89
2026-03-16,SKU-1030,C-EAST,20,false,42.32
2026-03-23,SKU-1030,C-EAST,29,false,42.25
2026-03-30,SKU-1030,C-EAST,27,false,43.45
2026-04-06,SKU-1030,C-EAST,47,false,43.1
2026-04-13,SKU-1030,C-EAST,29,false,42.37
2026-04-20,SKU-1030,C-EAST,28,false,42.24
2026-04-27,SKU-1030,C-EAST,21,false,41.45
2026-05-04,SKU-1030,C-EAST,23,false,43.46
2026-05-11,SKU-1030,C-EAST,23,false,43.72
2024-11-18,SKU-1030,C-WEST,19,false,42.96
2024-11-25,SKU-1030,C-WEST,21,false,42.77
2024-12-02,SKU-1030,C-WEST,22,false,42.98
2024-12-09,SKU-1030,C-WEST,24,false,43.68
2024-12-16,SKU-1030,C-WEST,25,false,43.71
2024-12-23,SKU-1030,C-WEST,24,false,42.5
2024-12-30,SKU-1030,C-WEST,23,false,42.24
2025-01-06,SKU-1030,C-WEST,23,false,41.92
2025-01-13,SKU-1030,C-WEST,22,false,43.96
2025-01-20,SKU-1030,C-WEST,18,false,42.5
2025-01-27,SKU-1030,C-WEST,18,false,42.26
2025-02-03,SKU-1030,C-WEST,18,false,42.4
2025-02-10,SKU-1030,C-WEST,20,false,43.07
2025-02-17,SKU-1030,C-WEST,19,false,43.61
2025-02-24,SKU-1030,C-WEST,21,false,42.15
2025-03-03,SKU-1030,C-WEST,18,false,43.58
2025-03-10,SKU-1030,C-WEST,14,false,43.77
2025-03-17,SKU-1030,C-WEST,18,false,41.52
2025-03-24,SKU-1030,C-WEST,13,false,41.66
2025-03-31,SKU-1030,C-WEST,15,false,43.48
2025-04-07,SKU-1030,C-WEST,14,false,43.35
2025-04-14,SKU-1030,C-WEST,12,false,42.44
2025-04-21,SKU-1030,C-WEST,13,false,42.99
2025-04-28,SKU-1030,C-WEST,15,false,42.43
2025-05-05,SKU-1030,C-WEST,18,false,43.59
2025-05-12,SKU-1030,C-WEST,14,false,43.9
2025-05-19,SKU-1030,C-WEST,16,false,43.0
2025-05-26,SKU-1030,C-WEST,13,false,41.49
2025-06-02,SKU-1030,C-WEST,10,false,41.69
2025-06-09,SKU-1030,C-WEST,12,false,42.25
2025-06-16,SKU-1030,C-WEST,13,false,41.86
2025-06-23,SKU-1030,C-WEST,14,false,41.91
2025-06-30,SKU-1030,C-WEST,16,false,43.73
2025-07-07,SKU-1030,C-WEST,14,false,43.95
2025-07-14,SKU-1030,C-WEST,15,false,42.08
2025-07-21,SKU-1030,C-WEST,14,false,43.43
2025-07-28,SKU-1030,C-WEST,17,false,41.61
2025-08-04,SKU-1030,C-WEST,18,false,42.26
2025-08-11,SKU-1030,C-WEST,14,false,42.11
2025-08-18,SKU-1030,C-WEST,15,false,41.86
2025-08-25,SKU-1030,C-WEST,17,false,41.74
2025-09-01,SKU-1030,C-WEST,19,false,43.63
2025-09-08,SKU-1030,C-WEST,20,false,43.89
2025-09-15,SKU-1030,C-WEST,18,false,42.48
2025-09-22,SKU-1030,C-WEST,20,false,42.77
2025-09-29,SKU-1030,C-WEST,22,false,42.9
2025-10-06,SKU-1030,C-WEST,17,false,42.24
2025-10-13,SKU-1030,C-WEST,15,false,43.29
2025-10-20,SKU-1030,C-WEST,18,false,42.18
2025-10-27,SKU-1030,C-WEST,25,false,41.63
2025-11-03,SKU-1030,C-WEST,20,false,43.11
2025-11-10,SKU-1030,C-WEST,21,false,43.3
2025-11-17,SKU-1030,C-WEST,23,false,43.91
2025-11-24,SKU-1030,C-WEST,25,false,41.57
2025-12-01,SKU-1030,C-WEST,24,false,43.52
2025-12-08,SKU-1030,C-WEST,24,false,41.9
2025-12-15,SKU-1030,C-WEST,23,false,42.93
2025-12-22,SKU-1030,C-WEST,21,false,42.77
2025-12-29,SKU-1030,C-WEST,23,false,42.22
2026-01-05,SKU-1030,C-WEST,24,false,42.58
2026-01-12,SKU-1030,C-WEST,26,false,43.76
2026-01-19,SKU-1030,C-WEST,24,false,41.98
2026-01-26,SKU-1030,C-WEST,17,false,43.64
2026-02-02,SKU-1030,C-WEST,20,false,42.73
2026-02-09,SKU-1030,C-WEST,27,false,42.13
2026-02-16,SKU-1030,C-WEST,19,false,41.84
2026-02-23,SKU-1030,C-WEST,18,false,43.08
2026-03-02,SKU-1030,C-WEST,22,false,41.8
2026-03-09,SKU-1030,C-WEST,23,false,42.04
2026-03-16,SKU-1030,C-WEST,20,false,43.71
2026-03-23,SKU-1030,C-WEST,20,false,43.11
2026-03-30,SKU-1030,C-WEST,17,false,42.58
2026-04-06,SKU-1030,C-WEST,16,false,41.63
2026-04-13,SKU-1030,C-WEST,15,false,42.52
2026-04-20,SKU-1030,C-WEST,11,false,42.72
2026-04-27,SKU-1030,C-WEST,17,false,41.56
2026-05-04,SKU-1030,C-WEST,22,false,43.08
2026-05-11,SKU-1030,C-WEST,17,false,43.29
2024-11-18,SKU-1031,C-EAST,21,false,40.89
2024-11-25,SKU-1031,C-EAST,23,false,41.5
2024-12-02,SKU-1031,C-EAST,20,false,40.36
2024-12-09,SKU-1031,C-EAST,23,false,39.95
2024-12-16,SKU-1031,C-EAST,29,false,39.98
2024-12-23,SKU-1031,C-EAST,29,false,40.07
2024-12-30,SKU-1031,C-EAST,21,false,41.58
2025-01-06,SKU-1031,C-EAST,23,false,40.78
2025-01-13,SKU-1031,C-EAST,24,false,41.98
2025-01-20,SKU-1031,C-EAST,30,false,40.48
2025-01-27,SKU-1031,C-EAST,25,false,40.67
2025-02-03,SKU-1031,C-EAST,29,false,40.53
2025-02-10,SKU-1031,C-EAST,24,false,40.05
2025-02-17,SKU-1031,C-EAST,23,false,41.06
2025-02-24,SKU-1031,C-EAST,21,false,40.57
2025-03-03,SKU-1031,C-EAST,20,false,42.05
2025-03-10,SKU-1031,C-EAST,25,false,39.99
2025-03-17,SKU-1031,C-EAST,24,false,40.28
2025-03-24,SKU-1031,C-EAST,17,false,39.85
2025-03-31,SKU-1031,C-EAST,16,false,40.99
2025-04-07,SKU-1031,C-EAST,19,false,40.47
2025-04-14,SKU-1031,C-EAST,26,false,40.01
2025-04-21,SKU-1031,C-EAST,21,false,41.28
2025-04-28,SKU-1031,C-EAST,17,false,42.21
2025-05-05,SKU-1031,C-EAST,16,false,40.43
2025-05-12,SKU-1031,C-EAST,16,false,40.09
2025-05-19,SKU-1031,C-EAST,21,false,42.26
2025-05-26,SKU-1031,C-EAST,15,false,41.88
2025-06-02,SKU-1031,C-EAST,20,false,40.18
2025-06-09,SKU-1031,C-EAST,19,false,40.05
2025-06-16,SKU-1031,C-EAST,15,false,40.93
2025-06-23,SKU-1031,C-EAST,20,false,41.63
2025-06-30,SKU-1031,C-EAST,20,false,41.02
2025-07-07,SKU-1031,C-EAST,19,false,40.72
2025-07-14,SKU-1031,C-EAST,25,false,41.57
2025-07-21,SKU-1031,C-EAST,20,false,42.01
2025-07-28,SKU-1031,C-EAST,19,false,42.04
2025-08-04,SKU-1031,C-EAST,15,false,41.29
2025-08-11,SKU-1031,C-EAST,22,false,41.61
2025-08-18,SKU-1031,C-EAST,27,false,39.87
2025-08-25,SKU-1031,C-EAST,26,false,41.44
2025-09-01,SKU-1031,C-EAST,23,false,40.17
2025-09-08,SKU-1031,C-EAST,20,false,41.64
2025-09-15,SKU-1031,C-EAST,21,false,42.22
2025-09-22,SKU-1031,C-EAST,22,false,40.3
2025-09-29,SKU-1031,C-EAST,30,false,42.17
2025-10-06,SKU-1031,C-EAST,23,false,41.98
2025-10-13,SKU-1031,C-EAST,21,false,41.49
2025-10-20,SKU-1031,C-EAST,25,false,42.18
2025-10-27,SKU-1031,C-EAST,23,false,41.12
2025-11-03,SKU-1031,C-EAST,30,false,42.01
2025-11-10,SKU-1031,C-EAST,31,false,40.78
2025-11-17,SKU-1031,C-EAST,19,false,40.58
2025-11-24,SKU-1031,C-EAST,29,false,39.92
2025-12-01,SKU-1031,C-EAST,20,false,41.33
2025-12-08,SKU-1031,C-EAST,21,false,40.89
2025-12-15,SKU-1031,C-EAST,18,false,41.77
2025-12-22,SKU-1031,C-EAST,34,false,40.53
2025-12-29,SKU-1031,C-EAST,32,false,41.51
2026-01-05,SKU-1031,C-EAST,22,false,40.97
2026-01-12,SKU-1031,C-EAST,25,false,41.35
2026-01-19,SKU-1031,C-EAST,27,false,41.45
2026-01-26,SKU-1031,C-EAST,24,false,41.79
2026-02-02,SKU-1031,C-EAST,26,false,39.86
2026-02-09,SKU-1031,C-EAST,27,false,41.28
2026-02-16,SKU-1031,C-EAST,21,false,39.95
2026-02-23,SKU-1031,C-EAST,19,false,41.44
2026-03-02,SKU-1031,C-EAST,24,false,39.82
2026-03-09,SKU-1031,C-EAST,24,false,40.52
2026-03-16,SKU-1031,C-EAST,26,false,41.93
2026-03-23,SKU-1031,C-EAST,20,false,40.2
2026-03-30,SKU-1031,C-EAST,17,false,40.03
2026-04-06,SKU-1031,C-EAST,19,false,40.3
2026-04-13,SKU-1031,C-EAST,31,false,41.26
2026-04-20,SKU-1031,C-EAST,24,false,40.98
2026-04-27,SKU-1031,C-EAST,24,false,40.69
2026-05-04,SKU-1031,C-EAST,23,false,40.86
2026-05-11,SKU-1031,C-EAST,18,false,42.2
2024-11-18,SKU-1031,C-WEST,11,false,40.56
2024-11-25,SKU-1031,C-WEST,11,false,40.58
2024-12-02,SKU-1031,C-WEST,10,false,40.61
2024-12-09,SKU-1031,C-WEST,13,false,41.24
2024-12-16,SKU-1031,C-WEST,11,false,40.15
2024-12-23,SKU-1031,C-WEST,12,false,41.18
2024-12-30,SKU-1031,C-WEST,11,false,41.21
2025-01-06,SKU-1031,C-WEST,11,false,41.37
2025-01-13,SKU-1031,C-WEST,9,false,41.98
2025-01-20,SKU-1031,C-WEST,12,false,40.89
2025-01-27,SKU-1031,C-WEST,12,false,40.59
2025-02-03,SKU-1031,C-WEST,13,false,42.12
2025-02-10,SKU-1031,C-WEST,11,false,40.87
2025-02-17,SKU-1031,C-WEST,10,false,40.85
2025-02-24,SKU-1031,C-WEST,8,false,41.2
2025-03-03,SKU-1031,C-WEST,9,false,42.18
2025-03-10,SKU-1031,C-WEST,9,false,41.33
2025-03-17,SKU-1031,C-WEST,11,false,40.56
2025-03-24,SKU-1031,C-WEST,10,false,40.13
2025-03-31,SKU-1031,C-WEST,10,false,41.16
2025-04-07,SKU-1031,C-WEST,11,false,41.68
2025-04-14,SKU-1031,C-WEST,7,false,40.79
2025-04-21,SKU-1031,C-WEST,9,false,41.81
2025-04-28,SKU-1031,C-WEST,8,false,41.97
2025-05-05,SKU-1031,C-WEST,8,false,39.95
2025-05-12,SKU-1031,C-WEST,10,false,41.86
2025-05-19,SKU-1031,C-WEST,8,false,40.06
2025-05-26,SKU-1031,C-WEST,8,false,40.53
2025-06-02,SKU-1031,C-WEST,7,false,39.97
2025-06-09,SKU-1031,C-WEST,8,false,41.64
2025-06-16,SKU-1031,C-WEST,7,false,39.95
2025-06-23,SKU-1031,C-WEST,7,false,40.32
2025-06-30,SKU-1031,C-WEST,11,false,41.04
2025-07-07,SKU-1031,C-WEST,12,false,40.37
2025-07-14,SKU-1031,C-WEST,8,false,40.56
2025-07-21,SKU-1031,C-WEST,7,false,40.58
2025-07-28,SKU-1031,C-WEST,8,false,41.01
2025-08-04,SKU-1031,C-WEST,9,false,41.51
2025-08-11,SKU-1031,C-WEST,10,false,41.31
2025-08-18,SKU-1031,C-WEST,11,false,40.12
2025-08-25,SKU-1031,C-WEST,10,false,40.99
2025-09-01,SKU-1031,C-WEST,10,false,41.87
2025-09-08,SKU-1031,C-WEST,9,false,40.12
2025-09-15,SKU-1031,C-WEST,11,false,40.81
2025-09-22,SKU-1031,C-WEST,12,false,41.89
2025-09-29,SKU-1031,C-WEST,14,false,41.17
2025-10-06,SKU-1031,C-WEST,14,false,41.93
2025-10-13,SKU-1031,C-WEST,9,false,41.34
2025-10-20,SKU-1031,C-WEST,9,false,40.27
2025-10-27,SKU-1031,C-WEST,11,false,41.83
2025-11-03,SKU-1031,C-WEST,11,false,41.65
2025-11-10,SKU-1031,C-WEST,11,false,41.16
2025-11-17,SKU-1031,C-WEST,12,false,41.46
2025-11-24,SKU-1031,C-WEST,12,false,42.18
2025-12-01,SKU-1031,C-WEST,12,false,40.78
2025-12-08,SKU-1031,C-WEST,14,false,41.54
2025-12-15,SKU-1031,C-WEST,12,false,40.86
2025-12-22,SKU-1031,C-WEST,11,false,39.89
2025-12-29,SKU-1031,C-WEST,10,false,39.85
2026-01-05,SKU-1031,C-WEST,13,false,40.56
2026-01-12,SKU-1031,C-WEST,12,false,41.35
2026-01-19,SKU-1031,C-WEST,10,false,39.92
2026-01-26,SKU-1031,C-WEST,12,false,40.97
2026-02-02,SKU-1031,C-WEST,9,false,41.6
2026-02-09,SKU-1031,C-WEST,9,false,40.7
2026-02-16,SKU-1031,C-WEST,12,false,41.93
2026-02-23,SKU-1031,C-WEST,10,false,41.56
2026-03-02,SKU-1031,C-WEST,9,false,40.78
2026-03-09,SKU-1031,C-WEST,12,false,40.69
2026-03-16,SKU-1031,C-WEST,8,false,41.59
2026-03-23,SKU-1031,C-WEST,7,false,41.76
2026-03-30,SKU-1031,C-WEST,9,false,40.5
2026-04-06,SKU-1031,C-WEST,8,false,40.79
2026-04-13,SKU-1031,C-WEST,9,false,42.08
2026-04-20,SKU-1031,C-WEST,8,false,40.98
2026-04-27,SKU-1031,C-WEST,8,false,41.44
2026-05-04,SKU-1031,C-WEST,7,false,41.73
2026-05-11,SKU-1031,C-WEST,6,false,41.11
2025-11-10,SKU-1032,C-EAST,8,false,43.87
2025-11-17,SKU-1032,C-EAST,12,false,46.05
2025-11-24,SKU-1032,C-EAST,17,false,44.03
2025-12-01,SKU-1032,C-EAST,23,false,46.28
2025-12-08,SKU-1032,C-EAST,20,false,46.4
2025-12-15,SKU-1032,C-EAST,26,false,45.93
2025-12-22,SKU-1032,C-EAST,21,false,46.18
2025-12-29,SKU-1032,C-EAST,19,false,44.22
2026-01-05,SKU-1032,C-EAST,23,false,44.88
2026-01-12,SKU-1032,C-EAST,19,false,43.92
2026-01-19,SKU-1032,C-EAST,25,false,46.04
2026-01-26,SKU-1032,C-EAST,21,false,43.94
2026-02-02,SKU-1032,C-EAST,26,false,46.02
2026-02-09,SKU-1032,C-EAST,20,false,46.25
2026-02-16,SKU-1032,C-EAST,17,false,44.77
2026-02-23,SKU-1032,C-EAST,23,false,46.42
2026-03-02,SKU-1032,C-EAST,19,false,44.43
2026-03-09,SKU-1032,C-EAST,32,true,37.55
2026-03-16,SKU-1032,C-EAST,37,true,36.06
2026-03-23,SKU-1032,C-EAST,40,true,39.58
2026-03-30,SKU-1032,C-EAST,36,true,38.33
2026-04-06,SKU-1032,C-EAST,19,false,45.45
2026-04-13,SKU-1032,C-EAST,17,false,45.94
2026-04-20,SKU-1032,C-EAST,15,false,46.16
2026-04-27,SKU-1032,C-EAST,17,false,45.23
2026-05-04,SKU-1032,C-EAST,19,false,43.94
2026-05-11,SKU-1032,C-EAST,26,false,46.21
2025-11-10,SKU-1032,C-WEST,7,false,45.48
2025-11-17,SKU-1032,C-WEST,5,false,45.29
2025-11-24,SKU-1032,C-WEST,9,false,45.03
2025-12-01,SKU-1032,C-WEST,11,false,45.26
2025-12-08,SKU-1032,C-WEST,23,false,44.12
2025-12-15,SKU-1032,C-WEST,26,false,44.76
2025-12-22,SKU-1032,C-WEST,19,false,43.94
2025-12-29,SKU-1032,C-WEST,22,false,44.55
2026-01-05,SKU-1032,C-WEST,19,false,44.07
2026-01-12,SKU-1032,C-WEST,14,false,44.64
2026-01-19,SKU-1032,C-WEST,50,true,36.39
2026-01-26,SKU-1032,C-WEST,55,true,36.54
2026-02-02,SKU-1032,C-WEST,12,false,45.65
2026-02-09,SKU-1032,C-WEST,19,false,46.37
2026-02-16,SKU-1032,C-WEST,16,false,43.95
2026-02-23,SKU-1032,C-WEST,12,false,46.27
2026-03-02,SKU-1032,C-WEST,12,false,45.1
2026-03-09,SKU-1032,C-WEST,12,false,45.63
2026-03-16,SKU-1032,C-WEST,13,false,44.05
2026-03-23,SKU-1032,C-WEST,9,false,44.46
2026-03-30,SKU-1032,C-WEST,12,false,43.83
2026-04-06,SKU-1032,C-WEST,12,false,44.65
2026-04-13,SKU-1032,C-WEST,13,false,45.82
2026-04-20,SKU-1032,C-WEST,15,false,45.73
2026-04-27,SKU-1032,C-WEST,15,false,46.25
2026-05-04,SKU-1032,C-WEST,11,false,44.38
2026-05-11,SKU-1032,C-WEST,10,false,43.94
2024-11-18,SKU-1033,C-EAST,26,false,27.71
2024-11-25,SKU-1033,C-EAST,19,false,27.14
2024-12-02,SKU-1033,C-EAST,16,false,27.06
2024-12-09,SKU-1033,C-EAST,16,false,27.7
2024-12-16,SKU-1033,C-EAST,19,false,26.23
2024-12-23,SKU-1033,C-EAST,19,false,26.99
2024-12-30,SKU-1033,C-EAST,18,false,26.66
2025-01-06,SKU-1033,C-EAST,13,false,27.55
2025-01-13,SKU-1033,C-EAST,15,false,26.26
2025-01-20,SKU-1033,C-EAST,16,false,27.42
2025-01-27,SKU-1033,C-EAST,25,false,27.56
2025-02-03,SKU-1033,C-EAST,19,false,27.27
2025-02-10,SKU-1033,C-EAST,25,false,26.26
2025-02-17,SKU-1033,C-EAST,26,false,27.41
2025-02-24,SKU-1033,C-EAST,30,false,26.86
2025-03-03,SKU-1033,C-EAST,25,false,26.39
2025-03-10,SKU-1033,C-EAST,26,false,27.76
2025-03-17,SKU-1033,C-EAST,46,false,26.77
2025-03-24,SKU-1033,C-EAST,42,false,26.26
2025-03-31,SKU-1033,C-EAST,36,false,26.55
2025-04-07,SKU-1033,C-EAST,33,false,27.38
2025-04-14,SKU-1033,C-EAST,43,false,27.61
2025-04-21,SKU-1033,C-EAST,65,false,27.77
2025-04-28,SKU-1033,C-EAST,53,false,26.19
2025-05-05,SKU-1033,C-EAST,58,false,26.29
2025-05-12,SKU-1033,C-EAST,40,false,26.38
2025-05-19,SKU-1033,C-EAST,53,false,26.74
2025-05-26,SKU-1033,C-EAST,66,false,27.23
2025-06-02,SKU-1033,C-EAST,56,false,27.15
2025-06-09,SKU-1033,C-EAST,80,false,26.95
2025-06-16,SKU-1033,C-EAST,68,false,26.58
2025-06-23,SKU-1033,C-EAST,56,false,27.05
2025-06-30,SKU-1033,C-EAST,46,false,26.75
2025-07-07,SKU-1033,C-EAST,63,false,27.65
2025-07-14,SKU-1033,C-EAST,66,false,27.69
2025-07-21,SKU-1033,C-EAST,88,false,27.43
2025-07-28,SKU-1033,C-EAST,59,false,27.02
2025-08-04,SKU-1033,C-EAST,61,false,26.6
2025-08-11,SKU-1033,C-EAST,48,false,26.26
2025-08-18,SKU-1033,C-EAST,44,false,27.63
2025-08-25,SKU-1033,C-EAST,57,false,26.62
2025-09-01,SKU-1033,C-EAST,41,false,26.5
2025-09-08,SKU-1033,C-EAST,58,false,26.54
2025-09-15,SKU-1033,C-EAST,50,false,27.37
2025-09-22,SKU-1033,C-EAST,37,false,27.49
2025-09-29,SKU-1033,C-EAST,43,false,26.4
2025-10-06,SKU-1033,C-EAST,45,false,27.22
2025-10-13,SKU-1033,C-EAST,36,false,26.91
2025-10-20,SKU-1033,C-EAST,35,false,26.23
2025-10-27,SKU-1033,C-EAST,27,false,26.62
2025-11-03,SKU-1033,C-EAST,49,true,21.32
2025-11-10,SKU-1033,C-EAST,31,false,26.62
2025-11-17,SKU-1033,C-EAST,20,false,27.57
2025-11-24,SKU-1033,C-EAST,19,false,26.79
2025-12-01,SKU-1033,C-EAST,20,false,26.47
2025-12-08,SKU-1033,C-EAST,15,false,26.87
2025-12-15,SKU-1033,C-EAST,16,false,27.05
2025-12-22,SKU-1033,C-EAST,16,false,26.73
2025-12-29,SKU-1033,C-EAST,25,false,27.62
2026-01-05,SKU-1033,C-EAST,20,false,27.66
2026-01-12,SKU-1033,C-EAST,20,false,27.13
2026-01-19,SKU-1033,C-EAST,15,false,27.4
2026-01-26,SKU-1033,C-EAST,17,false,26.87
2026-02-02,SKU-1033,C-EAST,27,false,26.86
2026-02-09,SKU-1033,C-EAST,24,false,26.26
2026-02-16,SKU-1033,C-EAST,23,false,26.35
2026-02-23,SKU-1033,C-EAST,21,false,27.27
2026-03-02,SKU-1033,C-EAST,30,false,27.56
2026-03-09,SKU-1033,C-EAST,37,false,27.1
2026-03-16,SKU-1033,C-EAST,37,false,27.09
2026-03-23,SKU-1033,C-EAST,40,false,26.79
2026-03-30,SKU-1033,C-EAST,44,false,27.38
2026-04-06,SKU-1033,C-EAST,44,false,26.2
2026-04-13,SKU-1033,C-EAST,45,false,27.46
2026-04-20,SKU-1033,C-EAST,63,false,26.58
2026-04-27,SKU-1033,C-EAST,61,false,27.05
2026-05-04,SKU-1033,C-EAST,63,false,27.17
2026-05-11,SKU-1033,C-EAST,74,false,26.76
2024-11-18,SKU-1033,C-WEST,7,false,27.48
2024-11-25,SKU-1033,C-WEST,6,false,27.15
2024-12-02,SKU-1033,C-WEST,8,false,26.69
2024-12-09,SKU-1033,C-WEST,8,false,26.6
2024-12-16,SKU-1033,C-WEST,10,false,26.88
